,Zipcode,Stats,AGE,Below poverty level,Percent below poverty level,Total
22004,62807,Estimate,Under 5 years,14.0,41.2,34.0
22005,62807,Margin of Error,18 to 34 years,26.0,16.3,102.0
22006,62807,Margin of Error,18 to 64 years,28.0,5.2,193.0
22007,62807,Margin of Error,35 to 64 years,9.0,2.6,157.0
22008,62807,Margin of Error,5 to 17 years,12.0,16.5,112.0
22009,62807,Margin of Error,60 years and over,7.0,3.4,53.0
22010,62807,Margin of Error,65 years and over,5.0,3.7,49.0
22011,62807,Margin of Error,Related children of householder under 18 years,16.0,8.2,116.0
22012,62807,Margin of Error,Under 18 years,16.0,8.2,116.0
22013,62807,Margin of Error,Under 5 years,16.0,36.7,22.0
22014,62808,Estimate,18 to 34 years,40.0,16.7,240.0
22015,62808,Estimate,18 to 64 years,140.0,14.0,1001.0
22016,62808,Estimate,35 to 64 years,100.0,13.1,761.0
22017,62808,Estimate,5 to 17 years,176.0,42.1,418.0
22018,62808,Estimate,60 years and over,26.0,6.8,385.0
22019,62808,Estimate,65 years and over,9.0,3.5,256.0
22020,62808,Estimate,Related children of householder under 18 years,189.0,39.3,481.0
22021,62808,Estimate,Under 18 years,189.0,39.3,481.0
22022,62808,Estimate,Under 5 years,13.0,20.6,63.0
22023,62808,Margin of Error,18 to 34 years,24.0,9.5,91.0
22024,62808,Margin of Error,18 to 64 years,68.0,5.8,189.0
22025,62808,Margin of Error,35 to 64 years,60.0,6.8,148.0
22026,62808,Margin of Error,5 to 17 years,107.0,21.1,110.0
22027,62808,Margin of Error,60 years and over,23.0,6.0,88.0
22028,62808,Margin of Error,65 years and over,11.0,4.4,66.0
22029,62808,Margin of Error,Related children of householder under 18 years,109.0,19.6,114.0
22030,62808,Margin of Error,Under 18 years,109.0,19.6,114.0
22031,62808,Margin of Error,Under 5 years,17.0,24.7,30.0
22032,62809,Estimate,18 to 34 years,0.0,0.0,7.0
22033,62809,Estimate,18 to 64 years,15.0,18.3,82.0
22034,62809,Estimate,35 to 64 years,15.0,20.0,75.0
22035,62809,Estimate,5 to 17 years,0.0,0.0,37.0
22036,62809,Estimate,60 years and over,0.0,0.0,32.0
22037,62809,Estimate,65 years and over,0.0,0.0,21.0
22038,62809,Estimate,Related children of householder under 18 years,0.0,0.0,37.0
22039,62809,Estimate,Under 18 years,0.0,0.0,37.0
22040,62809,Estimate,Under 5 years,0.0,,0.0
22041,62809,Margin of Error,18 to 34 years,12.0,100.0,11.0
22042,62809,Margin of Error,18 to 64 years,16.0,15.1,40.0
22043,62809,Margin of Error,35 to 64 years,16.0,16.2,38.0
22044,62809,Margin of Error,5 to 17 years,12.0,48.8,25.0
22045,62809,Margin of Error,60 years and over,12.0,52.4,18.0
22046,62809,Margin of Error,65 years and over,12.0,64.7,13.0
22047,62809,Margin of Error,Related children of householder under 18 years,12.0,48.8,25.0
22048,62809,Margin of Error,Under 18 years,12.0,48.8,25.0
22049,62809,Margin of Error,Under 5 years,12.0,,12.0
22050,62810,Estimate,18 to 34 years,8.0,4.4,182.0
22051,62810,Estimate,18 to 64 years,45.0,9.0,498.0
22052,62810,Estimate,35 to 64 years,37.0,11.7,316.0
22053,62810,Estimate,5 to 17 years,15.0,12.9,116.0
22054,62810,Estimate,60 years and over,27.0,9.3,289.0
22055,62810,Estimate,65 years and over,6.0,2.8,212.0
22056,62810,Estimate,Related children of householder under 18 years,15.0,7.7,195.0
22057,62810,Estimate,Under 18 years,17.0,8.6,197.0
22058,62810,Estimate,Under 5 years,2.0,2.5,81.0
22059,62810,Margin of Error,18 to 34 years,8.0,4.6,55.0
22060,62810,Margin of Error,18 to 64 years,26.0,5.2,95.0
22061,62810,Margin of Error,35 to 64 years,22.0,7.0,74.0
22062,62810,Margin of Error,5 to 17 years,17.0,12.3,38.0
22063,62810,Margin of Error,60 years and over,14.0,4.9,55.0
22064,62810,Margin of Error,65 years and over,5.0,2.5,52.0
22065,62810,Margin of Error,Related children of householder under 18 years,17.0,8.0,55.0
22066,62810,Margin of Error,Under 18 years,17.0,7.9,55.0
22067,62810,Margin of Error,Under 5 years,3.0,3.9,34.0
22068,62811,Estimate,18 to 34 years,27.0,62.8,43.0
22069,62811,Estimate,18 to 64 years,58.0,40.8,142.0
22070,62811,Estimate,35 to 64 years,31.0,31.3,99.0
22071,62811,Estimate,5 to 17 years,38.0,46.3,82.0
22072,62811,Estimate,60 years and over,6.0,10.2,59.0
22073,62811,Estimate,65 years and over,1.0,2.1,48.0
22074,62811,Estimate,Related children of householder under 18 years,49.0,52.1,94.0
22075,62811,Estimate,Under 18 years,53.0,54.1,98.0
22076,62811,Estimate,Under 5 years,15.0,93.8,16.0
22077,62811,Margin of Error,18 to 34 years,22.0,25.2,24.0
22078,62811,Margin of Error,18 to 64 years,33.0,16.0,42.0
22079,62811,Margin of Error,35 to 64 years,24.0,19.7,30.0
22080,62811,Margin of Error,5 to 17 years,26.0,22.1,37.0
22081,62811,Margin of Error,60 years and over,11.0,14.9,30.0
22082,62811,Margin of Error,65 years and over,3.0,5.8,25.0
22083,62811,Margin of Error,Related children of householder under 18 years,32.0,21.9,43.0
22084,62811,Margin of Error,Under 18 years,33.0,20.9,43.0
22085,62811,Margin of Error,Under 5 years,16.0,23.3,16.0
22086,62812,Estimate,18 to 34 years,370.0,18.5,2004.0
22087,62812,Estimate,18 to 64 years,953.0,15.5,6138.0
22088,62812,Estimate,35 to 64 years,583.0,14.1,4134.0
22089,62812,Estimate,5 to 17 years,239.0,12.3,1944.0
22090,62812,Estimate,60 years and over,513.0,17.3,2964.0
22091,62812,Estimate,65 years and over,383.0,17.1,2237.0
22092,62812,Estimate,Related children of householder under 18 years,319.0,12.4,2563.0
22093,62812,Estimate,Under 18 years,319.0,12.4,2563.0
22094,62812,Estimate,Under 5 years,80.0,12.9,619.0
22095,62812,Margin of Error,18 to 34 years,133.0,6.1,201.0
22096,62812,Margin of Error,18 to 64 years,202.0,3.4,309.0
22097,62812,Margin of Error,35 to 64 years,161.0,3.8,284.0
22098,62812,Margin of Error,5 to 17 years,137.0,6.8,298.0
22099,62812,Margin of Error,60 years and over,209.0,6.5,289.0
22100,62812,Margin of Error,65 years and over,195.0,8.0,252.0
22101,62812,Margin of Error,Related children of householder under 18 years,152.0,5.8,342.0
22102,62812,Margin of Error,Under 18 years,152.0,5.8,342.0
22103,62812,Margin of Error,Under 5 years,42.0,6.9,132.0
22104,62814,Estimate,18 to 34 years,54.0,17.1,316.0
22105,62814,Estimate,18 to 64 years,81.0,7.7,1056.0
22106,62814,Estimate,35 to 64 years,27.0,3.6,740.0
22107,62814,Estimate,5 to 17 years,32.0,10.1,316.0
22108,62814,Estimate,60 years and over,11.0,2.4,450.0
22109,62814,Estimate,65 years and over,7.0,2.1,328.0
22110,62814,Estimate,Related children of householder under 18 years,37.0,9.0,412.0
22111,62814,Estimate,Under 18 years,45.0,10.7,420.0
22112,62814,Estimate,Under 5 years,13.0,12.5,104.0
22113,62814,Margin of Error,18 to 34 years,40.0,11.5,70.0
22114,62814,Margin of Error,18 to 64 years,45.0,4.3,118.0
22115,62814,Margin of Error,35 to 64 years,16.0,2.2,108.0
22116,62814,Margin of Error,5 to 17 years,28.0,8.4,75.0
22117,62814,Margin of Error,60 years and over,9.0,2.0,97.0
22118,62814,Margin of Error,65 years and over,6.0,2.1,88.0
22119,62814,Margin of Error,Related children of householder under 18 years,28.0,6.6,86.0
22120,62814,Margin of Error,Under 18 years,35.0,7.7,89.0
22121,62814,Margin of Error,Under 5 years,13.0,12.2,43.0
22122,62815,Estimate,18 to 34 years,0.0,0.0,38.0
22123,62815,Estimate,18 to 64 years,32.0,20.3,158.0
22124,62815,Estimate,35 to 64 years,32.0,26.7,120.0
22125,62815,Estimate,5 to 17 years,0.0,0.0,30.0
22126,62815,Estimate,60 years and over,14.0,32.6,43.0
22127,62815,Estimate,65 years and over,3.0,10.3,29.0
22128,62815,Estimate,Related children of householder under 18 years,0.0,0.0,34.0
22129,62815,Estimate,Under 18 years,0.0,0.0,34.0
22130,62815,Estimate,Under 5 years,0.0,0.0,4.0
22131,62815,Margin of Error,18 to 34 years,12.0,48.1,26.0
22132,62815,Margin of Error,18 to 64 years,26.0,13.5,68.0
22133,62815,Margin of Error,35 to 64 years,26.0,15.6,55.0
22134,62815,Margin of Error,5 to 17 years,12.0,54.1,18.0
22135,62815,Margin of Error,60 years and over,11.0,21.4,16.0
22136,62815,Margin of Error,65 years and over,4.0,13.3,13.0
22137,62815,Margin of Error,Related children of householder under 18 years,12.0,50.9,18.0
22138,62815,Margin of Error,Under 18 years,12.0,50.9,18.0
22139,62815,Margin of Error,Under 5 years,12.0,100.0,7.0
22140,62816,Estimate,18 to 34 years,41.0,21.5,191.0
22141,62816,Estimate,18 to 64 years,96.0,13.4,718.0
22142,62816,Estimate,35 to 64 years,55.0,10.4,527.0
22143,62816,Estimate,5 to 17 years,32.0,18.7,171.0
22144,62816,Estimate,60 years and over,32.0,9.0,354.0
22145,62816,Estimate,65 years and over,28.0,10.5,266.0
22146,62816,Estimate,Related children of householder under 18 years,36.0,16.4,220.0
22147,62816,Estimate,Under 18 years,36.0,16.4,220.0
22148,62816,Estimate,Under 5 years,4.0,8.2,49.0
22149,62816,Margin of Error,18 to 34 years,29.0,12.2,61.0
22150,62816,Margin of Error,18 to 64 years,41.0,5.1,136.0
22151,62816,Margin of Error,35 to 64 years,23.0,3.9,107.0
22152,62816,Margin of Error,5 to 17 years,18.0,9.6,55.0
22153,62816,Margin of Error,60 years and over,19.0,5.2,96.0
22154,62816,Margin of Error,65 years and over,18.0,6.4,80.0
22155,62816,Margin of Error,Related children of householder under 18 years,20.0,8.2,67.0
22156,62816,Margin of Error,Under 18 years,20.0,8.2,67.0
22157,62816,Margin of Error,Under 5 years,5.0,9.5,29.0
22158,62817,Estimate,18 to 34 years,32.0,33.0,97.0
22159,62817,Estimate,18 to 64 years,58.0,11.8,493.0
22160,62817,Estimate,35 to 64 years,26.0,6.6,396.0
22161,62817,Estimate,5 to 17 years,2.0,14.3,14.0
22162,62817,Estimate,60 years and over,1.0,0.4,261.0
22163,62817,Estimate,65 years and over,0.0,0.0,76.0
22164,62817,Estimate,Related children of householder under 18 years,2.0,14.3,14.0
22165,62817,Estimate,Under 18 years,2.0,14.3,14.0
22166,62817,Estimate,Under 5 years,0.0,,0.0
22167,62817,Margin of Error,18 to 34 years,35.0,25.5,75.0
22168,62817,Margin of Error,18 to 64 years,43.0,9.0,209.0
22169,62817,Margin of Error,35 to 64 years,25.0,7.1,185.0
22170,62817,Margin of Error,5 to 17 years,4.0,26.0,15.0
22171,62817,Margin of Error,60 years and over,3.0,1.4,101.0
22172,62817,Margin of Error,65 years and over,12.0,33.2,55.0
22173,62817,Margin of Error,Related children of householder under 18 years,4.0,26.0,15.0
22174,62817,Margin of Error,Under 18 years,4.0,26.0,15.0
22175,62817,Margin of Error,Under 5 years,12.0,,12.0
22176,62818,Estimate,18 to 34 years,7.0,10.4,67.0
22177,62818,Estimate,18 to 64 years,30.0,12.9,232.0
22178,62818,Estimate,35 to 64 years,23.0,13.9,165.0
22179,62818,Estimate,5 to 17 years,2.0,4.0,50.0
22180,62818,Estimate,60 years and over,27.0,28.1,96.0
22181,62818,Estimate,65 years and over,8.0,12.5,64.0
22182,62818,Estimate,Related children of householder under 18 years,5.0,7.1,70.0
22183,62818,Estimate,Under 18 years,5.0,7.1,70.0
22184,62818,Estimate,Under 5 years,3.0,15.0,20.0
22185,62818,Margin of Error,18 to 34 years,6.0,9.7,39.0
22186,62818,Margin of Error,18 to 64 years,33.0,12.8,76.0
22187,62818,Margin of Error,35 to 64 years,32.0,16.7,57.0
22188,62818,Margin of Error,5 to 17 years,3.0,6.7,33.0
22189,62818,Margin of Error,60 years and over,31.0,26.8,45.0
22190,62818,Margin of Error,65 years and over,9.0,13.3,34.0
22191,62818,Margin of Error,Related children of householder under 18 years,8.0,10.9,40.0
22192,62818,Margin of Error,Under 18 years,8.0,10.9,40.0
22193,62818,Margin of Error,Under 5 years,5.0,26.7,14.0
22194,62819,Estimate,18 to 34 years,9.0,10.6,85.0
22195,62819,Estimate,18 to 64 years,27.0,13.3,203.0
22196,62819,Estimate,35 to 64 years,18.0,15.3,118.0
22197,62819,Estimate,5 to 17 years,26.0,52.0,50.0
22198,62819,Estimate,60 years and over,2.0,2.6,76.0
22199,62819,Estimate,65 years and over,2.0,2.9,68.0
22200,62819,Estimate,Related children of householder under 18 years,24.0,40.7,59.0
22201,62819,Estimate,Under 18 years,28.0,44.4,63.0
22202,62819,Estimate,Under 5 years,2.0,15.4,13.0
22203,62819,Margin of Error,18 to 34 years,9.0,10.3,31.0
22204,62819,Margin of Error,18 to 64 years,21.0,9.4,56.0
22205,62819,Margin of Error,35 to 64 years,15.0,11.4,43.0
22206,62819,Margin of Error,5 to 17 years,21.0,29.9,27.0
22207,62819,Margin of Error,60 years and over,3.0,4.2,27.0
22208,62819,Margin of Error,65 years and over,3.0,4.7,27.0
22209,62819,Margin of Error,Related children of householder under 18 years,21.0,27.8,34.0
22210,62819,Margin of Error,Under 18 years,22.0,27.0,34.0
22211,62819,Margin of Error,Under 5 years,4.0,29.0,14.0
22212,62820,Estimate,18 to 34 years,0.0,0.0,30.0
22213,62820,Estimate,18 to 64 years,18.0,18.9,95.0
22214,62820,Estimate,35 to 64 years,18.0,27.7,65.0
22215,62820,Estimate,5 to 17 years,0.0,0.0,26.0
22216,62820,Estimate,60 years and over,18.0,33.3,54.0
22217,62820,Estimate,65 years and over,1.0,2.9,34.0
22218,62820,Estimate,Related children of householder under 18 years,0.0,0.0,30.0
22219,62820,Estimate,Under 18 years,0.0,0.0,30.0
22220,62820,Estimate,Under 5 years,0.0,0.0,4.0
22221,62820,Margin of Error,18 to 34 years,12.0,54.1,31.0
22222,62820,Margin of Error,18 to 64 years,22.0,23.9,72.0
22223,62820,Margin of Error,35 to 64 years,22.0,28.9,48.0
22224,62820,Margin of Error,5 to 17 years,12.0,58.2,23.0
22225,62820,Margin of Error,60 years and over,21.0,30.6,28.0
22226,62820,Margin of Error,65 years and over,3.0,9.8,21.0
22227,62820,Margin of Error,Related children of householder under 18 years,12.0,54.1,24.0
22228,62820,Margin of Error,Under 18 years,12.0,54.1,24.0
22229,62820,Margin of Error,Under 5 years,12.0,100.0,5.0
22230,62821,Estimate,18 to 34 years,177.0,14.8,1195.0
22231,62821,Estimate,18 to 64 years,532.0,14.1,3779.0
22232,62821,Estimate,35 to 64 years,355.0,13.7,2584.0
22233,62821,Estimate,5 to 17 years,71.0,8.5,833.0
22234,62821,Estimate,60 years and over,202.0,9.1,2224.0
22235,62821,Estimate,65 years and over,134.0,8.1,1647.0
22236,62821,Estimate,Related children of householder under 18 years,108.0,9.1,1190.0
22237,62821,Estimate,Under 18 years,117.0,9.8,1199.0
22238,62821,Estimate,Under 5 years,46.0,12.6,366.0
22239,62821,Margin of Error,18 to 34 years,97.0,7.5,130.0
22240,62821,Margin of Error,18 to 64 years,174.0,4.5,171.0
22241,62821,Margin of Error,35 to 64 years,129.0,4.8,176.0
22242,62821,Margin of Error,5 to 17 years,52.0,6.4,130.0
22243,62821,Margin of Error,60 years and over,84.0,3.6,208.0
22244,62821,Margin of Error,65 years and over,65.0,3.9,147.0
22245,62821,Margin of Error,Related children of householder under 18 years,69.0,5.9,140.0
22246,62821,Margin of Error,Under 18 years,71.0,6.0,138.0
22247,62821,Margin of Error,Under 5 years,36.0,9.7,79.0
22248,62822,Estimate,18 to 34 years,185.0,30.5,607.0
22249,62822,Estimate,18 to 64 years,455.0,28.3,1607.0
22250,62822,Estimate,35 to 64 years,270.0,27.0,1000.0
22251,62822,Estimate,5 to 17 years,156.0,31.0,503.0
22252,62822,Estimate,60 years and over,186.0,25.2,739.0
22253,62822,Estimate,65 years and over,139.0,23.3,597.0
22254,62822,Estimate,Related children of householder under 18 years,208.0,33.1,629.0
22255,62822,Estimate,Under 18 years,213.0,33.6,634.0
22256,62822,Estimate,Under 5 years,57.0,43.5,131.0
22257,62822,Margin of Error,18 to 34 years,71.0,10.2,102.0
22258,62822,Margin of Error,18 to 64 years,124.0,7.2,153.0
22259,62822,Margin of Error,35 to 64 years,102.0,9.0,146.0
22260,62822,Margin of Error,5 to 17 years,96.0,16.8,139.0
22261,62822,Margin of Error,60 years and over,98.0,11.2,147.0
22262,62822,Margin of Error,65 years and over,91.0,13.4,133.0
22263,62822,Margin of Error,Related children of householder under 18 years,111.0,16.0,148.0
22264,62822,Margin of Error,Under 18 years,112.0,15.9,148.0
22265,62822,Margin of Error,Under 5 years,37.0,22.4,45.0
22266,62823,Estimate,18 to 34 years,57.0,15.2,374.0
22267,62823,Estimate,18 to 64 years,137.0,12.8,1071.0
22268,62823,Estimate,35 to 64 years,80.0,11.5,697.0
22269,62823,Estimate,5 to 17 years,79.0,25.7,307.0
22270,62823,Estimate,60 years and over,35.0,8.1,433.0
22271,62823,Estimate,65 years and over,32.0,9.9,323.0
22272,62823,Estimate,Related children of householder under 18 years,84.0,18.2,461.0
22273,62823,Estimate,Under 18 years,87.0,18.8,464.0
22274,62823,Estimate,Under 5 years,8.0,5.1,157.0
22275,62823,Margin of Error,18 to 34 years,63.0,14.5,132.0
22276,62823,Margin of Error,18 to 64 years,120.0,10.0,215.0
22277,62823,Margin of Error,35 to 64 years,65.0,8.6,124.0
22278,62823,Margin of Error,5 to 17 years,111.0,28.4,140.0
22279,62823,Margin of Error,60 years and over,19.0,4.7,106.0
22280,62823,Margin of Error,65 years and over,19.0,6.0,92.0
22281,62823,Margin of Error,Related children of householder under 18 years,125.0,22.4,195.0
22282,62823,Margin of Error,Under 18 years,125.0,22.1,195.0
22283,62823,Margin of Error,Under 5 years,14.0,8.9,82.0
22284,62824,Estimate,18 to 34 years,93.0,24.0,387.0
22285,62824,Estimate,18 to 64 years,156.0,16.4,953.0
22286,62824,Estimate,35 to 64 years,63.0,11.1,566.0
22287,62824,Estimate,5 to 17 years,78.0,27.7,282.0
22288,62824,Estimate,60 years and over,50.0,12.3,407.0
22289,62824,Estimate,65 years and over,41.0,14.0,292.0
22290,62824,Estimate,Related children of householder under 18 years,118.0,28.9,409.0
22291,62824,Estimate,Under 18 years,118.0,28.9,409.0
22292,62824,Estimate,Under 5 years,40.0,31.5,127.0
22293,62824,Margin of Error,18 to 34 years,49.0,11.2,75.0
22294,62824,Margin of Error,18 to 64 years,66.0,6.3,127.0
22295,62824,Margin of Error,35 to 64 years,38.0,6.2,109.0
22296,62824,Margin of Error,5 to 17 years,67.0,18.8,90.0
22297,62824,Margin of Error,60 years and over,24.0,6.2,88.0
22298,62824,Margin of Error,65 years and over,23.0,8.4,79.0
22299,62824,Margin of Error,Related children of householder under 18 years,91.0,17.3,121.0
22300,62824,Margin of Error,Under 18 years,91.0,17.3,121.0
22301,62824,Margin of Error,Under 5 years,32.0,20.5,57.0
22302,62825,Estimate,18 to 34 years,2.0,5.7,35.0
22303,62825,Estimate,18 to 64 years,18.0,15.4,117.0
22304,62825,Estimate,35 to 64 years,16.0,19.5,82.0
22305,62825,Estimate,5 to 17 years,0.0,0.0,25.0
22306,62825,Estimate,60 years and over,15.0,45.5,33.0
22307,62825,Estimate,65 years and over,4.0,20.0,20.0
22308,62825,Estimate,Related children of householder under 18 years,0.0,0.0,50.0
22309,62825,Estimate,Under 18 years,0.0,0.0,50.0
22310,62825,Estimate,Under 5 years,0.0,0.0,25.0
22311,62825,Margin of Error,18 to 34 years,4.0,9.3,21.0
22312,62825,Margin of Error,18 to 64 years,19.0,15.2,45.0
22313,62825,Margin of Error,35 to 64 years,18.0,21.1,37.0
22314,62825,Margin of Error,5 to 17 years,12.0,59.3,21.0
22315,62825,Margin of Error,60 years and over,15.0,29.2,20.0
22316,62825,Margin of Error,65 years and over,4.0,22.7,14.0
22317,62825,Margin of Error,Related children of householder under 18 years,12.0,41.9,32.0
22318,62825,Margin of Error,Under 18 years,12.0,41.9,32.0
22319,62825,Margin of Error,Under 5 years,12.0,59.3,21.0
22320,62827,Estimate,18 to 34 years,56.0,27.3,205.0
22321,62827,Estimate,18 to 64 years,132.0,19.2,689.0
22322,62827,Estimate,35 to 64 years,76.0,15.7,484.0
22323,62827,Estimate,5 to 17 years,45.0,29.2,154.0
22324,62827,Estimate,60 years and over,54.0,14.1,382.0
22325,62827,Estimate,65 years and over,21.0,8.8,239.0
22326,62827,Estimate,Related children of householder under 18 years,98.0,37.8,259.0
22327,62827,Estimate,Under 18 years,98.0,37.8,259.0
22328,62827,Estimate,Under 5 years,53.0,50.5,105.0
22329,62827,Margin of Error,18 to 34 years,35.0,14.4,65.0
22330,62827,Margin of Error,18 to 64 years,64.0,8.7,149.0
22331,62827,Margin of Error,35 to 64 years,52.0,9.7,123.0
22332,62827,Margin of Error,5 to 17 years,32.0,17.3,59.0
